,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Next_Is_Jannuary
2003-03-01,-0.7686803434515982,-0.3494054713061703,-0.10530440747080365,0.5171736325452455,-1.0084321363299706,-0.32906588183274943,-0.39249732549897387,-0.3384509860057651,-0.23400886216594838,0.0841505646233638,2.92452121689337,-1.2811883807383142,-1.0533896285923705,-1.0068013813158962,-1.0645806539311689,-0.663478669094073,-0.9493882836210343,-0.8420255307613491,-0.6813532205293442,-0.743212059968664,-0.8532998250725408,-0.14157170084171974,0.18160917459636586,0.5895790003892071,0.6686107888663788,1.0641729022553306,1.0400092930993472,1.3448677195408487,1.3927584339454853,1.4847478377555918,1.5139341840179203,NA,0.0
2003-04-01,-0.5386162709049381,-0.35030831793950057,0.1298926432509718,-1.047012097987322,-0.5229256122993681,-0.5718588087498564,-0.5301656043232451,-0.4495953592181145,-0.2041562389045716,1.9870033356919878,2.0977423313839565,1.076573238237758,1.9499382882212235,0.8446030701527107,1.5691620908767228,0.686203142597079,0.23201306936835547,-0.0006423621751498415,-0.13594042516807625,-1.1394618958773148,-0.12063117313589863,-0.6647999824934485,-2.0689943479430517,-0.8411997230881797,-1.7023053061922762,-0.6199524620272576,0.007838042538446817,0.15699349508049523,-0.5712309594671233,0.5239040489554383,0.8179301515395481,NA,0.0
2003-05-01,-0.5157853513216281,-0.10449089277888739,-1.1125155270985747,-0.6636329034024195,-0.705544424131105,-0.6698339917799438,-0.6008251850232529,-0.3906053848706161,1.486133446680716,1.5809819350298033,1.696118278695908,-1.149285383854881,0.17200343470933646,-0.7725435745554471,-0.17628418565201953,0.17725263125912163,0.5295431374173444,0.8541517290932165,1.1682603422091362,1.399212673108633,0.9625226091656588,1.2946403187492264,0.21581736532645318,-1.7735371844077352,-1.7735371844077352,-1.2860587766993736,-0.6466994213455138,-0.43204604134028024,0.5891331801305417,1.2989512388628517,-0.6514969077685281,NA,0.0
2003-06-01,-0.4102266813460173,-1.2202462947218375,-0.8595371246102574,-0.8932160176261554,-0.8645201409365019,-0.8090666479707201,-0.640140060815929,0.8679533041508644,0.9441708223007662,1.036691077666218,1.0932844479874084,1.7548533159221624,0.5581754475958637,0.6044315579826127,0.08256774849104982,0.8526694781731902,0.7270078949395002,0.4299540591077303,0.6990508669989235,0.7795493056416587,0.6818706083153533,0.45992198704849657,1.0043262855709327,1.0043262855709327,0.5666340582554323,-0.09202900226789326,-0.34920894498464733,-1.33437758864528,-1.3984085189784015,-1.7080243629988996,-1.2302185816675741,-2.3382185841489806,0.0
2003-07-01,-1.3180944965450994,-0.9612749478362039,-0.9945906725327248,-0.9662042309930186,-0.9113487075577219,-0.744243700011446,0.7475874994334488,0.8229831441339908,0.9145057293671863,0.970488838561987,1.0791419251518088,1.3610496188277919,-0.2962043786232725,0.5239856493071682,0.6170574665225098,1.3909023858293907,0.9038996535082792,0.3568018562105333,0.940520877280882,1.5711456728763387,1.3443050230252318,0.3612119696043317,-0.3799794471523716,-0.7673653744066224,-0.13026906792812737,-0.22950219896734833,-0.08588787147529706,-0.3085035513513545,-0.9716899178786679,-0.7207534729296552,-1.719010212915735,-2.400665060536214,0.0
2003-08-01,-1.1330404029438879,-1.1683449477038388,-1.1382639452630021,-1.080133758989305,-0.9030532280307356,0.6778345309737609,0.7577310044043273,0.8547171344178582,0.91404221896496,1.0291814750897945,1.1893299190800664,-0.35253327213776026,-0.4280005905251373,-1.7483360739587868,-0.15046496326303693,2.297776156812355,1.5939296218450334,1.047217131121435,0.5363119076698145,0.20579935645963648,0.6120158998464459,0.8510211834017252,0.4692791867539674,-0.20499955180513904,-0.5759830276533038,-1.3954916074982096,-1.8035734309311962,-0.5708371751973612,0.12744054229495905,-0.237034451520769,-0.27353684171466996,NA,0.0
2003-09-01,-1.493644340775382,-1.462744162124878,-1.4030309546153499,-1.221128105702391,0.4028109327558904,0.4848831744441585,0.5845104641241942,0.6454511097880857,0.763725877756375,0.9282355392822016,0.9092627355263204,0.8616677295407746,-1.8417888397525821,-1.5770761022497837,-2.155956891088236,-1.3027080672928106,-0.5083179872891718,-0.990974864596213,0.00582621877916573,0.29004539270224555,0.9582925706010189,0.6391473001482572,0.8906486418690934,0.9405830900798459,1.1005551107413747,0.4628435181722736,0.4731344583187501,0.8127354831525495,0.04361679425877068,0.35899225664249207,0.5886195529275788,0.8117823638753694,0.0
2003-10-01,-1.80300549254944,-1.7350148948527706,-1.5278968394653498,0.3211511425931431,0.4146001633278015,0.5280376967439052,0.597425878948785,0.732095787030941,0.9194096273104634,0.8978068308581351,0.5416452933630269,0.11374480669135689,1.4310692698958452,1.8938883889718168,1.256151376024498,1.3980990987796444,1.2680489930188108,0.6842037658590032,0.0018744138692392807,-0.5325945397350936,-0.5194966362263259,-0.23051710322480254,-0.5824844629154619,-0.1361994185221347,-0.7610307832566586,-0.15549956576576413,-0.025756181952470418,-1.9414401398469814,-1.2183134320112647,-0.739955216908346,-1.1746701178459824,0.08462229179242985,0.0
2003-11-01,-2.1903054166357556,-1.9592277204877229,0.10372013290930092,0.20797943747964548,0.334539547507121,0.4119546297113804,0.5622032984809018,0.7711858064880788,0.7470839751667033,0.3497212856273282,0.6611450237530162,-1.7005227570653356,-2.2008441708235003,-1.807757362978522,0.16442081265545402,-0.49917048199212377,-0.6967530483482333,-0.33117977465248144,-0.24085986768654424,1.447348446440247,1.1401208460636543,1.1091200519985003,0.785806152546007,0.48726331003480716,-0.12320687221586353,-0.020927036031692405,0.6929004993979151,0.6006908696751976,0.6931078052201389,0.5004425777623763,NA,NA,0.0
2003-12-01,-3.0996645092473987,-0.3073186809171574,-0.16619633809970924,0.005111722201621251,0.10989851140084562,0.31327071141059626,0.5961433169720538,0.5635197835974516,0.025661278525575506,0.44719533454464216,0.48922212165662826,1.0231567479548493,-0.5898952616337045,-0.18076104442784535,-0.5680643445875778,-0.6033746220181274,-1.3447270465996968,-0.7211621550755343,-0.1188962576979507,-0.6626103577390653,-0.3815529389628684,-0.625498795155397,-0.9575070679898597,-0.6948796438875087,-0.7826138874266252,0.653082697666241,0.3093000180472758,0.3439159922699215,1.0563142435497266,1.676453838526896,1.744916543100597,2.4475600900410983,0.0
2004-01-01,-1.8075564680720868,-1.3199455688827397,-0.7280359133722099,-0.36597290134658317,0.3367259012459248,1.3141173107145188,1.2013953268958326,-0.6570323611563336,0.7994669853736222,0.9446794233518069,0.282158265248253,0.23349049024291582,-0.678455174867855,-0.7841359765328685,0.4047730421983344,0.4587167041471241,-0.436073490462849,-1.7744598060071233,-1.1079461281606682,-0.9145964057806668,1.0267658914720934,-0.3202837048706655,-0.5184504445556357,0.758424096948763,-0.5660135732862384,-1.4450285360722437,1.0956188128646038,0.588620199873419,1.4918167476819022,2.197114626609934,0.29010262855772434,NA,1.0
2004-02-01,-1.8066155520310683,-1.1062535422575444,-0.677851713690967,0.15359872991542636,1.3100721976110792,1.1766967839851232,-1.0222403992584173,0.7011253206160364,0.8729442358165264,0.08903296576522446,-0.7323735467231041,1.041864520251683,-1.2052599264168575,0.08497844754500426,0.10814574777802824,0.9663055284686621,0.7818010451729879,0.45928098911992393,0.11177148562449643,0.8759470032499768,-0.4647266393220197,0.8000269340575109,2.1619730967096182,1.7498052469082483,-1.0121697022920677,-1.294970539619378,-0.7765023378526344,-0.5642064952892817,-0.5642064952892817,-1.108996694276467,-1.108996694276467,NA,0.0
2004-03-01,-1.212768653144898,-0.7320429814952263,0.20095857520560895,1.4986805909196916,1.3490150642541672,-1.1184943716116236,0.8153585859182166,1.0081629996814438,0.128506922885324,-0.7932239640592911,-1.1441527685534127,0.9240797923415847,1.2086607072886537,1.4117541896521155,1.3659783249552386,1.451479783887656,1.1695109012026068,0.770759016700244,0.19651231147718545,0.2447729939199725,0.13486061549944717,-0.21195028728375592,-0.10150693118970151,-0.7678507253641202,-0.9730858252380034,-0.9659770644446376,-1.2446049437406634,-1.072280008729591,-1.50851882798622,-1.2111416823103867,-0.8214523406376245,NA,0.0
2004-04-01,-0.3536059582990603,0.29741156575048444,1.202918922632272,1.0984872848653449,-0.6232589137010972,0.7261195039928532,0.8606520255867133,0.2468572071129303,-0.3962960176046602,-0.6411624915977849,-2.4181231287379936,-0.9655547187680984,-1.0044512780803574,-0.7487850750846177,-0.5616666245921469,-0.8181159831198676,-1.3518522344125175,-1.380436995922685,-1.7835554274763548,-0.6589002976474104,0.5357173339245344,0.6053926901055733,0.8098957191662328,0.26630076298979305,0.2991606258498316,1.0582870774320035,1.0046906496004355,0.9832715503761946,1.208376547268778,1.1870301537445516,1.3151955246461267,NA,0.0
2004-05-01,0.45558292992407856,1.2232654557704634,1.1347290757511286,-0.3249547805275238,0.8190383898704549,0.9330940794247702,0.4127233137801888,-0.13253729432539954,-0.34013330315018536,-1.8466275573183304,-1.8466275573183304,-0.4875527518813139,0.6145427052344022,-0.2430901501008801,0.518117370905853,0.5501464414392983,-0.2341920251496067,-1.304411156139242,-0.3044656389397685,0.8397972062354776,1.1361798817032969,1.3820811177316765,1.6778840715848886,0.8839020992592467,-0.2012235157929098,-0.8133035470589042,-1.4796034678958232,-2.4345240205683547,-0.7728503469019632,0.00580659472434728,0.4126649755622676,-0.23345859583330286,0.0
2004-06-01,1.2741070550521165,1.1927909241765238,-0.1478539437096908,0.9028451965143757,1.0075995062894,0.5296656075491712,0.02887166318035308,-0.1617946394080348,-1.5454324604767635,-1.5454324604767635,-1.415255321136443,-0.12011112755424519,-1.701029654637691,-1.765821559360235,-1.3468878624032763,-0.7119271961223056,-0.25320977770522207,0.44428314679907854,0.26906738947165404,0.5206124313356667,0.7601438243842429,1.0727363471684646,1.0228731742243404,1.5605323134132016,1.3377069810533515,0.7907427621164976,0.2119167771304678,0.12287031121597117,0.5471030207088411,-1.1747290929809053,-1.200931701508401,-0.5060516343037483,0.0
2004-07-01,1.321309689175896,0.13692728451082592,1.0651593645248156,1.1577037543795219,0.7354767248206786,0.2930541636479853,0.12461148404090609,-1.097752714679919,-1.097752714679919,-0.9827487214394104,-1.6559883143013812,1.3780419294226873,1.3780419294226873,0.8688517959234647,0.6783058025699803,1.4662768909183244,0.4301341774024632,0.7634568957155415,1.064122151999452,0.8633776062519493,0.49672261610756147,-0.5926749374742282,-0.7966877739690825,-0.5234193660088621,-1.3137867171702269,-0.6575629986101831,-1.3836808360422288,-1.5450671008641041,-0.934262847345572,-0.877142159292778,-0.7630470589568431,NA,0.0
2004-08-01,0.5347526963440316,1.2902135477406282,1.3655327109724802,1.021894521664939,0.6618197818051097,0.5247292277428429,-0.47011712390278815,-0.47011712390278815,-0.37651874854155987,-0.924448697277804,-1.5398900695159916,-1.6178507231290984,-1.533047926761829,-1.470391894038931,-1.0485866715942302,-1.3002403239477578,-1.2368057539298376,-1.2793487650373445,-0.9099830872047242,0.013932999777865874,0.16910507676574252,0.12788247705521355,0.43650683974947413,0.03213762526227191,0.6345466625445868,0.8260532081025665,1.12702071483217,0.9182918017323011,0.7694171091568192,1.2176751774115393,1.0892745054353097,1.4165602246887927,0.0
2004-09-01,1.2504644073740334,1.3090883322752038,1.0416209502873461,0.7613603419296529,0.6546572666277287,-0.11967154033933101,-0.11967154033933101,-0.04682017167558869,-0.4732960217449347,-0.952318719807878,-1.6038533815424736,-1.7015599230444283,-1.460795506424189,-0.36981892602774447,-0.36981892602774447,-1.5669403286821668,-1.628488850954557,-1.8751505451515864,-0.8188129882565715,0.6156196333815744,0.7974642756145733,0.11049562717876464,0.25269360527405255,0.3334569025344603,0.00942132952615208,1.109474447599232,-0.089614055951571,0.40359223693135715,0.567488601651026,1.101288606688285,1.5311097291295026,1.3473351319671443,0.0
2004-10-01,1.5120917764474622,1.2215294582339338,0.9170692602721431,0.8011527223757681,-0.04003685199288668,-0.04003685199288668,0.03910499478724263,-0.42419565420127525,-0.9445804001527888,-1.652372955278876,-1.3897254984978376,1.3265334332114522,1.3265334332114522,1.4221739964253413,1.2434830976225302,0.1916861432541731,-0.13973982306550053,0.26791519753827014,0.7464087497556283,0.08099583842636317,-0.33383209415916354,-0.7451782575263465,-0.8668921226537971,-0.7201629018239488,-0.7810198343876785,-1.0860403730535042,-1.380641232004324,-1.6522782207701585,-1.1172925055792626,0.8340325228324241,1.3833149527460504,NA,0.0
2004-11-01,1.681285340287464,1.3318611902424105,1.1988256144864975,0.23340565477335534,0.23340565477335534,0.3242354996242513,-0.20748732185421048,-0.8047246578600769,-1.617046970066508,-1.315610641240607,-0.8047668995592687,-0.25338246360666217,-0.9853922467407135,-1.3285248125733093,-0.4368132484745318,0.734959678987532,0.5984062682488823,0.9522537305723402,1.0877426937885377,1.1553366321041694,1.4793555108475545,0.9741078911145253,1.2350235446579554,0.8248108374153879,-6.434202965674512e-05,-0.11207270931909478,-0.4657619214357918,-0.5224708885614694,-1.5139535693263237,-1.456494731560968,-0.9959540588639483,-1.224494258851075,0.0
2004-12-01,1.7492874928622673,1.6064195255031535,0.5696473199602021,0.5696473199602021,0.6671902158033421,0.09616883094866446,-0.5452091143212708,-1.4175685334162047,-1.0938536523188014,-0.5452544780194173,-0.6239143940259033,-1.032560532936238,-1.5495315547722375,-1.2273151441825183,-1.3879514391580086,-1.235017318116077,-1.2539937445254754,-1.2728361688349408,-0.6228101000872115,-0.2522431528374602,-0.2097509048655984,0.02054420270310553,0.0907237072720144,0.8519914853776797,1.1965016914209905,0.9848558678340715,0.8422996546181224,1.0579925952140912,1.017976244726725,0.8397425823294956,0.9473552137933574,1.1614662820898765,0.0
2005-01-01,2.108367936291052,0.8397560825944154,0.8397560825944154,0.9591112053966319,0.2603998648842316,-0.5244009425823651,-1.5918345541616616,-1.1957315980999697,-0.5244564503640055,-0.620706042437465,-0.5056406386365967,-0.04462094547868409,1.0353940082363724,0.08435902613731223,-1.3707347446960432,0.26176477867285924,1.6451345736812826,2.560473201693348,0.787783621518272,0.7483850477124578,-1.044631959707905,-0.03383248419824146,-0.05391677345103536,-0.05391677345103536,-0.656445451034966,0.11428914904114319,-0.006373802047099098,-0.0667709409298621,-0.2277248709000727,-0.8942697532546072,-1.1591036686992553,-1.6698621843229255,1.0
2005-02-01,0.6882273974171876,0.6882273974171876,0.7950378378654616,0.16976374594397606,-0.5325514789213571,-1.4877937134001191,-1.1333227011259237,-0.5326011526217072,-0.6187345424668055,-0.5157629550578987,0.09876286669927253,2.3807472982507236,-0.8675713907204547,-0.6832106189242436,-0.8260379194738947,-0.7028874112568921,-0.5183240452059601,-0.7649505695911851,-1.1558730979533776,-2.0394235290347225,0.13050751885084047,0.9198728913679942,1.3599060684954807,1.2802755713253706,0.7423106030155072,0.421667870853717,-0.7142438603002907,-0.22207488416448629,1.374666830317339,1.4150158184510013,0.8503741539482529,NA,0.0
2005-03-01,1.484034665772197,1.6437845432482912,0.7086001253747708,-0.3418100278926533,-1.7705077214657228,-1.240346994274892,-0.3418843218241397,-0.4707087926961486,-0.31670045415682757,0.6024084299521756,0.04313054796294938,-1.107253177171874,-0.47818236353854354,-0.5489848013616266,-0.16731454680794672,-0.06929770694999639,-0.27901862567224106,-0.7025459355593815,-0.062265774669806095,-0.3446173145945664,-0.17446982140512993,-0.8250048307807731,-0.839361688743046,-0.4266498785208242,-0.1911339020907008,-0.9406569962442807,-0.30859085864623026,1.1262001013380503,1.7711037084830408,2.1048375753618416,2.4632068375740324,NA,0.0
2005-04-01,1.9715491286531608,0.9201573594458182,-0.26077825959328926,-1.8670079689417987,-1.2709687126495646,-0.26086178539480387,-0.4056941689960024,-0.23254853436520861,0.8007701322940184,0.17199558196493536,-0.5064163231076492,0.9398035506903821,-1.7212743111608255,-1.8922218005171925,-1.2198144511877727,-0.9312557316629915,-0.24692319778176935,-0.6931269835125516,-0.9224419605542528,-0.7378361928728873,-0.2373019440374444,0.11191159645436587,1.5524788243560097,1.1781476553551422,0.7437454295758404,0.2831965217096625,0.5874770860104396,0.2841493836020447,0.44139393928778425,0.8305345063888476,1.3265782539307531,1.2625833766167964,0.0
2005-05-01,1.6823667609770943,0.24033022568841525,-1.7210315010679715,-0.9932099584007664,0.2402282326115011,0.06337389332430837,0.27480144876251983,1.5365834171401238,0.7687889163933209,-0.05961759224046187,-0.9673806820038869,-1.065233161184194,0.5340517012922151,0.3192137139033911,1.2989127037234598,0.5848118969855188,-0.17921131988701675,0.08546007048611791,0.03724937691070945,0.5657286294665279,-0.054537383806040604,-0.27157432705350143,1.1015874921361593,1.4842971928517945,1.3650635595000462,0.5065813993674112,-0.21202065279728716,-1.4092038819795432,-0.7520393358449449,-1.3110377027286348,-1.3598780135709037,-2.3334551189554786,0.0
2005-06-01,0.5469251632561989,-1.0002269663643812,-0.42611020128223853,0.5468447095571175,0.4073393016926934,0.574116591263681,1.5694295072145124,0.963781461402038,0.3103217366913507,-0.40573567299465046,-0.7347774548894048,-2.3519081755469164,-1.9506486791724351,-1.4063414580415996,-0.7758286603695186,-1.3419529232517389,-0.5751633527125086,-1.530700233563029,-0.19646870058697713,-0.33713236447473477,0.030319698394595244,0.7930197245576364,0.6807411049521734,0.8492964622913312,0.5712634985398575,1.2718624349770933,1.132761700688108,1.6889399193718726,-0.08367120785069398,0.08509071242639964,0.056986686519037065,1.0376256373051258,0.0
2005-07-01,-1.6129235903509938,-0.8894774005993961,0.3365458857021788,0.16075471932712923,0.3709112624128673,1.625107935370429,0.861929087926658,0.03850260615437218,-0.8638033988037286,-1.278429896162289,1.2508827890227732,0.8203902930115367,0.8448313948595207,0.9995301714728202,1.0974346711578402,1.398505666046392,1.438682369756179,1.6551129474237194,0.557059037053312,-0.27168990601138077,0.13201669609319136,-0.3263828064256631,-0.5401987403318381,-0.24021268596540965,-0.6057015905175047,-0.9149236687252624,-1.5104228059118485,-1.423097455166643,-1.1890624764448052,-0.8715929967969906,-1.0502781145771647,NA,0.0
2005-08-01,-1.282451608056439,-0.09603936453182974,-0.26615097205274024,-0.06278428354076009,1.1508911051815611,0.4123694647503612,-0.3844532959037392,-1.2576070962017427,-1.6588376098894893,0.7887566331675959,1.05845507335311,1.5978519537241165,0.9731106419541979,1.0793414867062328,1.5194084116683924,1.426259072214907,0.8783434784938507,0.515587346253781,0.7857433738559482,0.39811066886397783,0.45174883609008015,0.3039593007330133,0.6004918523204184,-0.37819530991920003,-0.5138874476193478,-0.41840684069314216,-0.9607057669635436,-0.7966319491528092,-1.0016794902772408,-1.7325570514205204,-1.439416702539063,-1.6906239105699317,0.0
2005-09-01,-0.2321948872423736,-0.42751766611214437,-0.19401127987203837,1.1995353041960315,0.35156201673678483,-0.5633528332596198,-1.5659112661633998,-2.0266056305453417,0.7837311599102853,1.0933999095128184,1.1272106811530873,0.4541544916859109,0.9747811696044736,0.625406597453803,1.0872302715366517,1.5011967209889112,1.0594247797296201,1.2442123769491809,1.2660434578234443,0.5688368061143796,-0.32621062416301255,-0.6626821581376605,-0.6739619657528085,-0.8895100135710499,-1.14018687410169,-0.7245177820600064,0.20292579650584816,0.4722254326110738,-0.447324101232696,-0.6428802064487347,-1.8593943416873213,-1.6356153421624082,0.0
2005-10-01,-0.5075862379822756,-0.2810446237744584,1.0709367832948595,0.2482559117378968,-0.6393698629497565,-1.6120250840114259,-2.058978362866135,0.6675347883535571,0.9679670785973821,1.0007693796750163,0.280155207837002,0.8633850220883384,-1.0931846954873097,0.006147892974291455,-0.7910915224982082,-0.7693225603504502,-1.1174640284502904,-1.6223773390536969,-1.2217787488881722,-1.166126824253599,-0.32675687056507285,0.027143081175360084,0.1927206824171235,0.30336670751800504,2.1865751489391387,1.662378540421208,0.8977600241177726,0.7563604210432314,1.0830468004127491,0.6304248151624058,0.010153643061192619,0.35202483230432396,0.0
2005-11-01,-0.3981938564825206,0.9080696815161207,0.11320813955653826,-0.7444021639576661,-1.6841666042623726,-2.1160059537564084,0.5183089093691126,0.8085819444352024,0.8402750207128189,0.1440287463816046,1.1135471555878202,0.49674898089975017,0.8496755808996477,0.9557849428621489,1.0615205048177365,0.8718377411760495,0.8617653221282748,0.9732691440550096,1.1198702226573172,1.1048533111864887,1.2678698434733802,-0.2283422223503834,-0.10354487705898148,-0.3747943868024461,-0.22686535023044274,-0.5368288771198688,-0.7731741680173071,-1.1112632965331208,-1.242422984179421,-1.3300638383161025,-1.3575499202945436,-1.7815966923534363,0.0
2005-12-01,0.5099943738897177,-0.10018380866688216,-0.7585312927457132,-1.479944681048256,-1.8114476353629003,0.21079318346074183,0.43362227209064697,0.45795157054309,-0.07652426437512075,0.6677298599673243,1.9465404222473512,-0.7228251781952065,-0.47973303189354033,-0.9795486598035047,-1.829706985667239,-1.9063720515179556,-1.4611295940812312,-0.6417604871710841,-0.08540526573841095,0.7390593620061682,0.8723958363615681,0.0950876159098012,1.2352761599845996,0.4241784620805221,0.033009575059221315,0.5432479630986803,0.9615227067969627,1.8016028151681407,0.9478157647427944,0.5885662874497,-0.13528129458998409,NA,0.0
2006-01-01,-0.18337648701743142,-0.8446941418674118,-1.5693622262258684,-1.9023607742949764,0.12900349486082532,0.35283788914164593,0.37727695055801547,-0.1596102013943616,0.5880016662369827,1.872581652485016,0.9068445481282825,0.43285762938928213,-1.5482814204275683,-1.094407653678212,-0.27227529659490624,1.3378145268991555,1.1732498819770936,0.4401264638232855,0.17841004512223674,0.36684622922578924,-0.17645690177826273,0.2994806430790616,0.3108336134697566,1.2384445839669327,-1.096623995489315,-1.0774360739277624,-1.99754755680062,-0.2836094832398623,0.7525382810841906,-0.6668422179898489,0.23017616455216594,1.885560166726685,1.0
2006-02-01,-0.763511229483062,-1.4880864273920702,-1.8210422923991403,0.21006160070509947,0.43386730435831006,0.4583032332265629,-0.07851510164613892,0.669000938649286,1.9534162701035858,0.987802951922428,-0.42417878692735983,-0.13711846111750128,-0.9024835921061085,-1.320692642499281,-0.8843415067846336,-0.7395446059129778,-0.8400024047477608,-1.0518290006865514,-1.1076388889281,-0.9183338590251019,-0.9403191778936528,-0.1295114598164606,0.5304141915909004,0.91580683802978,1.1185174536224014,0.8417508575608348,0.7240187506681988,0.379489959439028,0.9654359319100346,1.6208456687320354,1.7384174868474176,NA,0.0
2006-03-01,-1.4751713628094933,-1.798229116502715,0.1724941239780626,0.38964653210399197,0.41335602972589897,-0.10750377072131137,0.6177901141674983,1.8640223491213723,0.9271147818038864,-0.4428915666320417,-0.5606281142351481,-0.6131123078597697,-1.1955287456163823,-0.4430839941595064,-0.6372228067450402,-0.5720485905171995,-0.5231229288874821,-0.9957446701979495,0.20194661513237794,0.44724875521114704,1.3369790980919452,1.7306494680570639,1.6520027792738037,1.62064850201994,0.5948259344048228,-0.249701911214075,0.07312572702611785,0.20255160208315184,0.4782109458115784,-1.3330258236243486,-1.7755976482901936,NA,0.0
2006-04-01,-1.924112361512321,-0.289285270811887,-0.10914498915138407,-0.0894766114598847,-0.5215594604043087,0.08011309684747342,1.113933664422301,0.3367155137096735,-0.7997827255399079,-0.8974518926930504,1.1555077669407658,1.9445432696525329,1.1034836882811045,0.43857415533235766,0.7559584388778409,1.1464590074843457,-0.2968666970562448,-0.1649997275576816,-1.2224466374523593,-0.8588228441519845,-0.801436250549883,-1.2806979785745045,-0.10247263779516376,-0.5982688954366309,0.5928909194830523,0.4985658288497219,-0.7913106137947549,-0.6756167860514807,-1.2312918187704225,0.9006442023607527,2.5876546465219357,NA,0.0
2006-05-01,-0.6383054950586933,-0.4024584340119049,-0.3767077855098635,-0.9424084112273223,-0.15467396875669356,1.19884641138661,0.1812804625154203,-1.306669745739601,-1.4345422338673175,1.2532769352220106,1.5682213314689566,1.054140933578399,-1.3212613092182015,-1.7227526860787892,-1.3444769997299715,-1.1193298782132044,0.8271086812105712,1.228600058071141,1.1031043417962436,-0.052822591826049974,0.7619064323931863,-0.70424209288705,0.9009104595535086,0.751796167462816,-0.5270508269625692,0.41747115207975627,-0.6630692423932545,-0.7900661035996697,-0.9424623370473643,0.4612193163832302,1.3428155581151249,1.392601900890546,0.0
2006-06-01,-0.44982946500628307,-0.424729378230661,-0.9761382017174322,-0.2083050009111783,1.1110201800246304,0.11916191227807253,-1.3311968754645163,-1.4558388062479668,1.1640755767228077,1.4710632502436363,0.9807168083088904,-0.19684683801066385,-0.11466950824534443,-1.597301425267027,-2.2368240112017066,-1.0973422203331265,0.763861506437891,0.681912341401212,-0.08685976372114618,-0.8330345346941274,0.5657975793995282,1.86865910327525,2.034475719047032,0.27564621544174917,0.33159950000548405,0.35953642154584503,-0.28286076319005543,0.2827029753944056,0.3670325685583405,-0.9229498066809038,-0.16253505916263675,NA,0.0
2006-07-01,-0.6527126459317948,-1.0282054536684186,-0.5053341607844808,0.3930865670062508,-0.2823390518256793,-1.2699897208723563,-1.3548671231881984,0.42921569483885413,0.6382650581442193,0.30435389386239076,2.085476266485845,1.2430506759333693,-0.9636344406788181,-0.8688241679472292,-0.8329539198352026,-0.8240027443983863,-1.0415179298375699,-0.7722445945485867,-0.9439683694287225,-0.9037981855378886,-0.8412685018276697,-0.5823939834200833,-0.4943305091225766,0.0630134348758583,0.16959591437539565,0.37673982560054264,1.085372597534828,1.5015604274242704,1.3365572861089452,1.4282744577443254,1.5395344623378628,1.5682889405807068,0.0
2006-08-01,-1.0133996382330277,-0.6498477921033547,-0.025176828838241017,-0.49479953330010257,-1.1815119785037589,-1.2405271448105937,-5.6285214299053337e-05,0.14529551167382743,-0.08687256079465522,1.151539904304768,1.3430965337563165,2.0522598120631197,-0.9022948183727295,-1.0576027269028363,-0.9848951291448738,-1.3552849143620556,-1.251614803248956,-1.0452791786867983,-1.4862994302182286,-0.8100099821963934,-0.45625857861574437,0.11188249435209607,0.42588178601385984,0.7057318459557319,0.7456371305267864,0.6160505466945517,0.6664143481032638,1.1107123814130362,1.1307098336342838,1.1206803926165043,1.372914428925875,1.34292437351263,0.0
2006-09-01,-0.7408940071776274,-0.12594376375189517,-0.5882585076893472,-1.2642847842016498,-1.322381595195562,-0.10121412955250038,0.04187579800154508,-0.18667942719079886,1.032461675340552,1.2210374261571442,2.034281315260137,-1.284391677280229,-1.6062347937517725,-2.004256148438329,-1.7063350474849723,-0.22294918991968968,-0.25215353951992103,0.18735686817519054,0.7406476341465729,1.0163889472532208,1.2758159830326903,0.8136749581391806,1.8995918335472484,0.7477509812290735,0.30824057353396184,0.14544198816609194,-0.3402224743553311,-0.32543800024435254,0.11800395467998505,-0.0579816368429369,0.5470487859343186,NA,0.0
2006-10-01,-0.45132852801979306,-0.8329272226004758,-1.3909253137325983,-1.4388789373738484,-0.4309164683749387,-0.312808771663333,-0.5014602838997504,0.5048296069944906,0.6604817060997689,1.3317404330319245,1.401180195483923,1.4610135840546297,1.3927744002204459,1.1544450957536967,0.6233793830683039,-0.7388815399795925,-0.9320047537579925,-0.3888043211880012,-1.5153875967570967,-1.12872360549483,-1.7366415696127278,-1.1610017757539348,-0.5183456422578536,-0.48387995799035616,-0.14269499956471118,-0.3288620784308348,0.7347102849604988,1.2877992415341017,0.6176647292100301,1.1429736320018145,0.8722978647763177,1.2491832092627209,0.0
2006-11-01,-0.9260320635836348,-1.4386820289740607,-1.4827384942034578,-0.5566924502129817,-0.44818328576637606,-0.6215032177801783,0.3030061773917839,0.4460085361585889,1.0627145224310581,1.1265109625685343,1.4593250596943435,1.076266282276379,-1.080007020909631,-1.0634255745654562,-0.6817305425528194,0.07125825596708714,0.918697983117957,0.5542901549350633,-1.8581542563470514,-1.4798073309112603,-1.8230089139129018,-0.6646941447392251,-0.006222137610064662,0.14316829828195093,0.7586274161288153,1.272652252798329,0.9262668815267073,1.2085679303559784,0.9913150591281552,0.4857744964608316,0.519702466664846,0.8067287261826876,0.0
